match_date,league_name,matchid,home_team,away_team,home_probability_win,draw_probability,away_probability_win,home_goals,away_goals,ftr,home_ball_possession,home_total_shots,home_shots_on_target,home_big_chances,home_big_misses,home_accurate_passes,home_fouls_commited,home_corners,home_shots_off_target,home_blocked_shots,home_hit_woodwork,home_shots_inside_box,home_shots_outside_box,home_passes,home_own_half,home_opposition_half,home_accurate_long_balls,home_accurate_crosses,home_throws,home_offsides,home_tackles_won,home_interceptions,home_blocks,home_clearances,home_keeper_save,home_duels_won,home_geround_duels_won,home_aerial_duels_won,home_successful_dribbles,home_yellow_cards,home_red_cards,away_ball_possession,away_total_shots,away_shots_on_target,away_big_chances,away_big_misses,away_accurate_passes,away_fouls_commited,away_corners,away_shots_off_target,away_blocked_shots,away_hit_woodwork,away_shots_inside_box,away_shots_outside_box,away_passes,away_own_half,away_opposition_half,away_accurate_long_balls,away_axxurate_crosses,away_throws,away_offsides,away_tackles_won,away_interceptions,away_blocks,away_clearances,away_keeper_save,away_duels_won,away_geround_duels_won,away_aerial_duels_won,away_successful_dribbles,away_yellow_cards,away_red_cards
2019-08-09,Ligue 1,3057383,Monaco,Lyon,0.3716297183942481,0.3457159976033553,0.28265428400239667,0,3,2,39,7,1,1,1,86,10,2,3,3,0,4,3,392,203,133,31,22,12,2,60,10,3,16,1,54,62,30,54,2,1,61,13,3,1,0,92,17,5,7,3,0,4,9,619,365,205,67,33,23,1,46,8,3,16,1,44,38,70,42,2,0
2019-08-10,Ligue 1,3057390,Marseille,Reims,0.6684545759302716,0.2450553134428428,0.08649011062688569,0,2,2,64,10,2,2,2,85,18,5,2,6,1,5,5,572,258,230,59,14,32,0,31,11,0,8,3,50,40,59,59,0,0,36,8,5,3,1,74,8,3,1,2,0,5,3,333,170,75,37,0,15,3,57,16,0,32,2,61,60,41,53,0,0
2019-08-10,Ligue 1,3057387,Angers,Bordeaux,0.4404984423676013,0.37258566978193147,0.18691588785046728,3,1,0,48,14,4,4,2,78,11,4,8,2,0,5,9,422,179,150,44,31,25,2,68,8,2,6,2,76,63,51,82,2,0,52,8,3,2,2,82,15,3,3,2,0,4,4,470,255,129,39,17,16,1,67,10,2,11,1,53,38,49,59,1,0
2019-08-10,Ligue 1,3057391,Brest,Toulouse,0.426747311827957,0.37231182795698925,0.20094086021505375,1,1,1,37,16,5,3,2,71,11,4,9,2,1,11,5,331,111,125,47,13,26,0,64,12,0,28,1,53,56,38,75,0,0,63,12,3,2,1,84,14,7,5,4,0,9,3,551,270,191,46,25,21,0,87,8,0,15,4,52,44,63,46,0,0
2019-08-10,Ligue 1,3057388,Dijon,Saint-Etienne,0.25302663438256656,0.4043583535108959,0.34261501210653755,1,2,2,53,15,7,3,2,82,17,12,4,4,0,9,6,457,200,174,60,29,23,0,75,13,0,15,2,55,47,55,64,0,0,47,12,4,1,0,81,10,5,6,2,0,7,5,422,224,116,33,23,14,1,72,10,0,28,5,55,53,45,63,0,0
2019-08-10,Ligue 1,3057392,Montpellier,Rennes,0.5170489770613763,0.3360198388096714,0.14693118412895226,0,1,2,56,24,5,4,4,82,20,7,12,7,0,16,8,442,152,210,68,29,17,0,47,7,0,6,2,73,51,58,43,0,0,44,9,3,1,0,80,19,1,4,2,0,5,4,374,205,96,45,33,11,0,59,11,0,40,5,63,49,42,47,0,0
2019-08-10,Ligue 1,3057384,Nice,Amiens,0.600611620795107,0.27889908256880735,0.12048929663608562,2,1,0,69,17,6,1,0,89,10,7,8,3,0,11,6,618,298,253,56,38,12,0,55,9,2,5,1,40,59,32,75,3,0,31,8,2,1,0,77,8,3,3,3,0,7,1,274,119,92,49,29,17,4,38,11,3,16,3,42,41,68,46,2,1
2019-08-11,Ligue 1,3057389,Lille,Nantes,0.6832788671023965,0.23774509803921567,0.0789760348583878,2,1,0,54,13,3,2,1,85,13,5,7,3,0,7,6,420,196,161,58,25,20,3,45,10,0,22,3,49,49,32,50,0,0,46,13,3,1,1,80,17,11,9,1,0,7,6,346,169,107,59,18,19,2,52,10,0,19,1,61,51,68,69,0,0
2019-08-11,Ligue 1,3057386,Strasbourg,Metz,0.6697247706422018,0.16972477064220184,0.16055045871559634,1,1,1,60,13,2,4,3,85,6,3,9,2,0,7,6,610,320,201,51,40,26,2,85,9,0,14,2,57,54,61,67,0,0,40,7,3,0,0,79,12,4,4,0,0,5,2,416,195,134,48,14,19,2,68,8,2,16,2,44,46,39,40,1,0
2019-08-11,Ligue 1,3057385,Paris Saint-Germain,Nimes,0.7603188662533216,0.17271922054915856,0.06696191319751993,3,0,0,75,12,5,6,3,92,17,2,5,2,0,10,2,769,222,487,82,20,22,0,76,6,0,9,1,42,48,38,52,0,0,25,5,1,0,0,77,8,6,4,0,0,4,1,246,108,81,58,29,13,0,57,5,0,19,2,51,52,63,47,0,0
2019-08-16,Ligue 1,3057416,Lyon,Angers,0.7337533753375337,0.2018001800180018,0.06444644464446445,6,0,0,67,11,9,2,0,91,7,2,2,0,0,9,2,755,464,225,70,0,14,0,42,11,4,10,3,52,65,57,76,1,0,33,10,3,0,0,80,14,5,3,4,0,3,7,359,141,147,44,8,22,2,83,16,0,10,3,30,35,43,86,2,0
2019-08-17,Ligue 1,3057419,Nantes,Marseille,0.3451816745655608,0.3783570300157978,0.2764612954186414,0,0,1,54,13,6,0,0,80,16,7,3,4,0,4,9,452,197,163,59,27,15,2,60,6,0,12,2,62,56,45,64,0,0,46,9,2,2,2,79,18,3,5,2,0,6,3,384,177,126,47,35,24,2,45,6,0,32,6,57,44,55,47,0,0
2019-08-17,Ligue 1,3057420,Amiens,Lille,0.19942787086228034,0.39967306906416017,0.40089906007355947,1,0,0,50,8,3,1,0,79,13,3,3,2,0,5,3,420,164,168,46,20,22,1,57,11,2,44,0,50,46,51,80,1,0,50,9,0,0,0,75,7,10,6,3,0,2,7,406,166,140,41,10,31,4,87,13,2,11,2,54,54,49,50,1,1
2019-08-17,Ligue 1,3057421,Bordeaux,Montpellier,0.4258474576271186,0.3898305084745763,0.1843220338983051,1,1,1,65,13,4,1,0,85,15,3,7,2,1,7,6,563,295,182,53,23,22,1,40,13,4,23,3,68,45,67,48,2,0,35,10,4,1,0,70,21,5,2,4,0,4,6,292,97,107,44,10,21,5,41,12,2,16,3,64,55,33,62,1,0
2019-08-17,Ligue 1,3057414,Metz,Monaco,0.2699037620297463,0.40463692038495186,0.32545931758530183,3,0,0,49,18,10,4,2,82,15,6,6,2,0,13,5,464,218,163,51,31,16,2,69,13,5,14,6,51,47,52,62,1,0,51,12,6,1,1,85,7,4,1,5,0,5,7,496,193,229,64,18,26,1,69,9,2,18,6,55,53,48,64,2,1
2019-08-17,Ligue 1,3057418,Nimes,Nice,0.35506677140612725,0.39591516103692065,0.24901806755695208,1,2,2,54,18,5,1,0,82,21,2,8,5,1,8,10,428,146,204,67,28,34,3,44,7,1,5,1,52,42,71,56,3,2,46,6,3,3,1,77,12,1,2,1,0,5,1,379,216,77,30,25,17,0,46,10,4,29,4,48,58,29,67,3,1
