Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Team,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,O_Sh,O_SoT,O_SoT%,O_G/Sh,O_G/SoT,O_Dist,O_FK,O_PK,O_PKatt,O_xG,O_npxG,O_npxG/Sh,O_G-xG,O_np:G-xG,O_SoTA,O_Saves,O_Save%,O_CS,O_PSxG,O_PSxG+/-,O_PKatt,O_PKA,O_PKsv,O_PKm,O_Cmp,O_Att,O_Cmp%,O_Att (GK),O_Thr,O_Launch%,O_AvgLen,O_Att.1,O_Launch%.1,O_AvgLen.1,O_Opp,O_Stp,O_Stp%,O_#OPA,O_AvgDist,O_Cmp,O_Att,O_Cmp%,O_TotDist,O_PrgDist,O_Cmp.1,O_Att.1,O_Cmp%.1,O_Cmp.2,O_Att.2,O_Cmp%.2,O_Cmp.3,O_Att.3,O_Cmp%.3,O_Ast,O_xAG,O_xA,O_KP,O_1/3,O_PPA,O_CrsPA,O_PrgP,O_Att,O_Live,O_Dead,O_FK,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Cmp,O_Off,O_Blocks,O_SCA,O_PassLive,O_PassDead,O_TO,O_Sh,O_Fld,O_Def,O_GCA,O_PassLive.1,O_PassDead.1,O_TO.1,O_Sh.1,O_Fld.1,O_Def.1,O_Tkl,O_TklW,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Tkl.1,O_Att,O_Tkl%,O_Lost,O_Blocks,O_Sh,O_Pass,O_Int,O_Tkl+Int,O_Clr,O_Err,O_Poss,O_Touches,O_Def Pen,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Att Pen,O_Live,O_Att,O_Succ,O_Succ%,O_Tkld,O_Tkld%,O_Carries,O_TotDist,O_PrgDist,O_PrgC,O_1/3,O_CPA,O_Mis,O_Dis,O_Rec,O_PrgR,O_CrdY,O_CrdR,O_2CrdY,O_Fls,O_Fld,O_Off,O_Crs,O_Int,O_TklW,O_PKwon,O_PKcon,O_OG,O_Recov,O_Won,O_Lost,O_Won%
2022-07-03,19:05,Liga MX,Apertura 2022 Regular Season,Sun,Away,L,3,4,Monterrey,Santos,2.3,3.9,51,13218.0,Celso Ortiz,4-2-3-1,Jorge Pérez,16,7,43.8,0.13,0.29,19.0,1,1,1,2.3,1.5,0.09,0.7,0.5,5,1,60.0,0.0,3.1,-0.9,2.0,2.0,0.0,0.0,10,22,45.5,23,2,65.2,43.2,12,58.3,44.6,16,1,6.3,0,2.0,219,326,67.2,4615,2430,91,115,79.1,88,121,72.7,39,75,52.0,1,1.3,1.2,13,12,10,4,31,326,284,40,4,3,0,16,13,6,2,4,0,219,2,1,29,22,2,0,2,2,1,5,3,0,0,1,1,0,11,10,6,5,0,2,8,25.0,6,9,6,3,10,21,15,0,51.0,424,61,147,194,92,18,423,14,7,50.0,7,50.0,173,873,414,8,13,0,10,13,214,29,4,0,0,19,6,2,16,10,10,1,2,0,53,26,22,54.2,17,3,17.6,0.12,0.67,18.0,3,2,2,3.9,2.4,0.14,0.1,-0.4,8,5,75.0,0.0,3.4,0.4,1.0,1.0,0.0,0.0,7,16,43.8,14,2,78.6,49.9,6,83.3,60.7,14,0,0.0,0,10.0,208,314,66.2,4223,2217,96,119,80.7,71,103,68.9,40,85,47.1,2,2.1,1.2,10,25,8,2,32,314,265,49,16,0,6,19,16,7,3,3,0,208,0,4,30,12,7,1,5,5,0,7,3,2,0,0,2,0,20,14,12,4,4,7,14,50.0,7,3,2,1,12,32,10,1,49.0,412,44,121,188,110,23,410,8,6,75.0,2,25.0,149,939,447,13,9,2,15,9,205,32,2,0,0,6,18,0,19,12,14,2,1,0,53,22,26,45.8
2022-07-09,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,3,2,Monterrey,América,1.2,1.4,37,41342.0,Celso Ortiz,4-2-3-1,Marco Ortíz,19,8,42.1,0.16,0.38,20.7,0,0,0,1.2,1.2,0.07,1.8,1.8,3,1,33.3,0.0,1.4,-0.6,0.0,0.0,0.0,0.0,12,23,52.2,22,2,63.6,43.9,11,81.8,57.1,22,0,0.0,0,7.7,204,292,69.9,4188,2180,79,95,83.2,85,106,80.2,35,72,48.6,3,1.1,1.3,16,17,7,3,21,292,243,48,9,0,0,17,21,4,1,2,0,204,1,8,33,20,6,2,1,3,1,6,4,1,0,0,0,1,12,5,5,5,2,8,18,44.4,10,11,3,8,7,19,25,0,37.0,413,61,152,166,99,16,413,12,5,41.7,7,58.3,174,747,355,6,5,3,22,13,193,21,2,0,0,14,9,1,17,7,5,0,0,0,50,11,17,39.3,13,3,23.1,0.15,0.67,16.3,0,0,0,1.4,1.4,0.11,0.6,0.6,8,5,62.5,0.0,2.8,-0.2,0.0,0.0,0.0,0.0,13,19,68.4,24,5,62.5,39.8,5,80.0,50.4,13,0,0.0,0,5.0,390,498,78.3,7468,2602,182,206,88.3,145,171,84.8,59,99,59.6,2,1.3,0.8,10,36,8,2,37,498,452,46,15,0,8,27,14,8,4,4,0,390,0,8,21,16,1,0,4,0,0,4,4,0,0,0,0,0,20,10,4,14,2,7,12,58.3,5,13,7,6,6,26,14,1,63.0,612,49,147,319,151,15,612,18,10,55.6,8,44.4,330,1802,886,20,10,4,20,4,386,35,2,0,0,9,14,0,27,6,10,0,0,0,51,17,11,60.7
2022-07-17,17:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,W,1,0,Monterrey,Atlético,1.7,0.8,63,14842.0,Celso Ortiz,4-2-3-1,Fernando Guerrero,18,4,22.2,0.0,0.0,24.1,0,1,1,1.7,1.0,0.06,-0.7,-1.0,1,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11,54.5,19,1,47.4,39.5,6,33.3,34.3,13,1,7.7,1,14.2,431,517,83.4,8128,2733,185,202,91.6,187,205,91.2,52,82,63.4,0,0.7,0.4,15,42,2,0,58,517,478,38,8,2,5,17,19,4,1,2,0,431,1,16,33,26,4,0,2,0,1,1,0,0,0,1,0,0,16,10,8,6,2,12,19,63.2,7,8,3,5,8,24,17,0,63.0,623,40,148,309,171,10,622,9,2,22.2,6,66.7,321,1849,969,17,23,1,18,6,425,56,4,0,0,15,6,1,17,8,10,0,0,0,52,20,11,64.5,12,1,8.3,0.0,0.0,24.1,1,0,0,0.8,0.8,0.07,-0.8,-0.8,5,4,100.0,0.0,1.5,0.5,1.0,1.0,0.0,0.0,2,9,22.2,11,3,18.2,30.1,14,50.0,47.4,10,0,0.0,0,,212,305,69.5,4119,1752,77,96,80.2,97,121,80.2,30,69,43.5,0,0.6,0.6,8,15,4,1,22,305,250,54,15,1,6,13,19,4,2,2,0,212,1,5,20,15,1,2,1,1,0,0,0,0,0,0,0,0,12,5,10,1,1,6,8,75.0,2,13,3,10,9,21,17,0,37.0,407,46,141,198,74,6,407,21,7,33.3,12,57.1,199,1275,700,13,9,0,10,4,210,22,4,0,0,8,15,1,13,9,5,0,1,0,42,11,20,35.5
2022-07-21,21:00,Liga MX,Apertura 2022 Regular Season,Thu,Away,W,3,0,Monterrey,Querétaro,1.7,0.6,47,,Celso Ortiz,4-2-3-1,Luis Santander,15,6,40.0,0.2,0.5,16.8,1,0,0,1.7,1.7,0.12,1.3,1.3,5,5,100.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,6,14,42.9,33,5,36.4,36.5,6,33.3,25.8,9,0,0.0,0,,352,436,80.7,6566,2634,168,189,88.9,134,158,84.8,45,73,61.6,2,1.1,0.8,10,34,8,1,33,436,396,40,12,0,4,9,18,3,0,3,0,352,0,10,24,17,2,0,2,2,1,5,4,0,0,1,0,0,13,9,5,7,1,8,13,61.5,5,14,1,13,5,18,13,1,47.0,531,50,125,282,127,18,531,13,7,53.8,6,46.2,301,1525,905,18,9,6,15,4,351,33,1,0,0,14,9,0,9,5,9,0,0,0,43,11,14,44.0,10,5,50.0,0.0,0.0,20.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,6,3,50.0,0.0,1.3,-1.7,0.0,0.0,0.0,0.0,6,12,50.0,22,4,45.5,38.4,9,22.2,27.2,7,1,14.3,0,8.0,382,482,79.3,7837,2778,154,170,90.6,159,180,88.3,63,96,65.6,0,0.3,0.7,6,22,4,1,24,482,427,51,13,0,15,14,22,3,0,2,1,382,4,15,15,9,4,0,1,1,0,0,0,0,0,0,0,0,10,8,7,3,0,6,13,46.2,7,9,1,8,11,21,10,1,53.0,549,55,228,257,70,15,549,13,5,38.5,8,61.5,338,1894,865,11,12,1,6,5,379,24,1,0,0,9,12,4,14,11,8,0,0,0,46,14,11,56.0
2022-07-26,19:00,Liga MX,Apertura 2022 Regular Season,Tue,Home,W,1,0,Monterrey,Puebla,3.2,0.1,44,35893.0,Celso Ortiz,4-4-2,Óscar Macias,22,7,31.8,0.05,0.14,17.7,0,0,0,3.2,3.2,0.15,-2.2,-2.2,1,1,100.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,3,12,25.0,28,2,21.4,32.5,12,50.0,39.8,21,1,4.8,0,11.0,286,374,76.5,5372,2343,115,133,86.5,121,140,86.4,40,76,52.6,0,1.8,0.6,15,22,8,1,33,374,334,39,9,0,3,11,13,4,2,2,0,286,1,10,33,23,3,1,2,2,2,1,0,0,0,1,0,0,24,16,14,7,3,12,22,54.5,10,4,0,4,10,34,26,0,44.0,505,75,192,191,131,26,505,24,11,45.8,9,37.5,249,1493,742,14,9,3,11,13,283,32,2,0,0,12,9,1,11,10,16,0,0,0,51,20,10,66.7,4,1,25.0,0.0,0.0,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,7,6,85.7,0.0,2.2,1.2,0.0,0.0,0.0,0.0,3,10,30.0,19,5,47.4,40.8,9,11.1,27.8,10,1,10.0,0,14.2,362,473,76.5,7517,2529,133,153,86.9,166,196,84.7,61,111,55.0,0,0.0,0.6,1,32,4,3,31,473,425,48,13,0,15,25,18,6,2,3,0,362,0,6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,22,8,13,9,0,9,20,45.0,11,13,3,10,7,29,11,1,56.0,576,58,182,256,144,17,576,23,10,43.5,12,52.2,278,1818,970,15,13,2,15,12,357,30,4,0,0,9,10,0,25,7,8,0,0,0,42,10,20,33.3
2022-07-31,12:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,D,1,1,Monterrey,UNAM,0.4,0.6,43,26590.0,Héctor Moreno,4-2-3-1,Diego Montaño,7,2,28.6,0.0,0.0,18.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,7,6,85.7,0.0,1.1,0.1,0.0,0.0,0.0,0.0,10,15,66.7,38,6,21.1,30.1,14,50.0,42.6,21,1,4.8,0,9.0,305,393,77.6,5965,2578,124,145,85.5,134,155,86.5,38,65,58.5,0,0.4,0.6,6,17,7,4,27,393,341,50,11,0,6,14,22,1,0,0,0,305,2,10,14,13,1,0,0,0,0,0,0,0,0,0,0,0,16,10,8,8,0,10,21,47.6,11,10,1,9,12,28,29,0,43.0,496,85,212,203,83,12,496,12,5,41.7,6,50.0,301,1475,787,14,7,1,16,9,299,27,6,0,0,11,10,2,14,12,10,0,0,0,38,17,14,54.8,15,7,46.7,0.07,0.14,22.0,1,0,0,0.6,0.6,0.04,0.4,0.4,2,2,50.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,2,2,100.0,20,7,10.0,23.2,5,0.0,28.4,11,1,9.1,2,14.2,423,522,81.0,7671,3023,196,218,89.9,168,191,88.0,47,81,58.0,1,0.4,0.4,11,41,4,1,52,522,479,42,12,0,7,29,18,6,2,3,1,423,1,12,28,14,6,2,0,3,3,2,2,0,0,0,0,0,15,9,5,7,3,6,11,54.5,5,11,2,9,9,24,12,0,57.0,627,40,148,348,135,20,627,24,11,45.8,10,41.7,322,1840,897,23,15,5,12,6,420,52,1,0,0,10,10,1,29,9,9,0,0,1,54,14,17,45.2
2022-08-06,19:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,5,1,Monterrey,León,4.0,1.2,29,37154.0,Celso Ortiz,3-5-2,Marco Ortíz,15,9,60.0,0.33,0.56,12.4,0,0,1,4.0,3.2,0.22,1.0,1.8,6,5,83.3,0.0,1.3,0.3,0.0,0.0,0.0,0.0,5,11,45.5,15,1,40.0,35.9,11,45.5,31.6,21,0,0.0,0,4.0,174,239,72.8,3658,1997,70,79,88.6,62,86,72.1,38,60,63.3,5,3.6,2.8,15,21,12,5,25,239,201,33,6,1,4,14,12,2,1,1,0,174,5,4,31,24,3,0,2,2,0,9,8,0,0,1,0,0,18,12,11,6,1,12,17,70.6,5,9,2,7,16,34,26,0,29.0,356,68,145,136,82,24,355,9,4,44.4,5,55.6,205,1066,524,11,11,1,12,5,171,25,0,0,0,10,9,5,14,16,12,1,0,0,42,10,10,50.0,13,6,46.2,0.08,0.17,13.6,0,0,0,1.2,1.2,0.1,-0.2,-0.2,10,4,50.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,4,6,66.7,28,5,14.3,29.6,6,33.3,31.5,14,1,7.1,1,16.0,501,594,84.3,9596,3196,203,222,91.4,216,247,87.4,73,102,71.6,0,1.2,1.5,10,34,10,2,40,594,535,59,15,0,8,26,24,8,3,4,0,501,0,9,22,14,5,1,1,1,0,1,0,1,0,0,0,0,10,6,2,5,3,5,9,55.6,4,5,1,4,6,16,9,0,71.0,665,51,173,315,180,25,665,17,5,29.4,12,70.6,396,2003,968,17,17,4,7,6,498,40,2,0,0,9,9,0,26,6,6,0,1,0,28,10,10,50.0
2022-08-12,21:00,Liga MX,Apertura 2022 Regular Season,Fri,Away,W,2,1,Monterrey,Necaxa,0.8,0.6,48,10704.0,Celso Ortiz,4-4-2,Guillermo Pacheco,17,6,35.3,0.12,0.33,20.1,1,0,0,0.8,0.8,0.05,1.2,1.2,4,3,75.0,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,10,19,52.6,33,7,42.4,37.3,10,50.0,42.8,12,0,0.0,1,18.3,253,365,69.3,5541,2664,70,99,70.7,120,141,85.1,56,108,51.9,2,0.8,0.7,15,18,7,4,16,365,303,61,15,0,6,15,28,6,1,4,0,253,1,7,32,21,5,2,1,2,1,4,3,1,0,0,0,0,14,10,5,8,1,4,10,40.0,6,4,1,3,5,19,18,0,48.0,470,61,171,201,101,14,470,18,4,22.2,14,77.8,189,1091,595,11,7,1,14,8,251,16,2,0,0,9,12,1,15,5,10,0,0,0,49,25,18,58.1,14,4,28.6,0.07,0.25,24.6,0,0,0,0.6,0.6,0.04,0.4,0.4,6,4,66.7,0.0,1.2,-0.8,0.0,0.0,0.0,0.0,5,14,35.7,27,2,29.6,34.8,15,40.0,39.5,13,0,0.0,1,14.0,286,395,72.4,6322,2623,83,101,82.2,146,176,83.0,56,102,54.9,0,0.5,0.5,11,24,4,2,28,395,339,53,10,0,4,17,23,2,1,1,0,286,3,8,21,14,4,1,1,1,0,0,0,0,0,0,0,0,22,12,9,9,4,14,18,77.8,4,11,4,7,11,33,9,0,52.0,492,64,205,192,101,13,492,14,6,42.9,4,28.6,231,1319,718,14,12,0,14,10,285,28,2,0,0,13,8,3,17,11,12,0,0,0,51,18,25,41.9
2022-08-17,19:00,Liga MX,Apertura 2022 Regular Season,Wed,Away,D,1,1,Monterrey,Toluca,1.3,0.6,37,26509.0,Celso Ortiz,4-2-3-1,Daniel Quintero,15,4,26.7,0.07,0.25,20.1,0,0,0,1.3,1.3,0.09,-0.3,-0.3,2,1,50.0,0.0,0.1,-0.9,0.0,0.0,0.0,0.0,4,9,44.4,22,8,27.3,33.1,5,60.0,48.8,16,1,6.3,0,5.3,228,299,76.3,4544,1932,84,96,87.5,113,129,87.6,30,61,49.2,1,1.1,1.3,11,20,4,3,29,299,262,35,11,4,2,13,15,2,1,1,0,228,2,5,25,19,3,1,0,2,0,2,2,0,0,0,0,0,24,17,10,10,4,8,15,53.3,7,8,0,8,8,32,19,0,37.0,420,51,147,178,105,19,420,18,7,38.9,10,55.6,238,1501,793,17,14,7,17,12,225,29,3,0,0,17,8,2,13,8,17,0,0,0,53,15,10,60.0,5,2,40.0,0.2,0.5,13.2,0,0,0,0.6,0.6,0.13,0.4,0.4,4,3,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,13,53.8,25,3,36.0,33.4,15,26.7,33.0,11,0,0.0,2,20.0,425,516,82.4,7870,2928,172,194,88.7,185,208,88.9,53,84,63.1,1,0.6,0.9,4,30,5,1,41,516,455,59,18,0,3,20,14,10,3,7,0,425,2,7,7,2,2,0,1,2,0,1,0,0,0,1,0,0,22,10,13,8,1,10,17,58.8,7,9,4,5,9,31,11,0,63.0,614,59,218,287,115,16,614,18,7,38.9,8,44.4,449,2132,1102,20,13,3,11,16,423,41,2,0,0,9,16,2,20,9,10,0,0,0,51,10,15,40.0
2022-08-20,19:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,D,0,0,Monterrey,UANL,0.7,0.6,48,52810.0,Celso Ortiz,4-2-3-1,Fernando Guerrero,13,1,7.7,0.0,0.0,20.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,3,3,100.0,1.0,0.6,0.6,0.0,0.0,0.0,0.0,4,7,57.1,16,0,25.0,30.3,4,75.0,59.3,14,1,7.1,0,8.5,235,317,74.1,4485,2163,91,102,89.2,112,135,83.0,28,65,43.1,0,0.7,0.4,10,23,4,0,24,317,270,46,15,1,4,16,19,7,5,2,0,235,1,6,20,12,4,2,1,1,0,0,0,0,0,0,0,0,22,16,13,9,0,8,15,53.3,7,4,3,1,15,37,15,0,48.0,413,39,124,200,99,10,413,18,12,66.7,5,27.8,237,1204,599,15,11,2,12,11,233,24,3,0,0,17,13,1,16,15,16,0,0,0,40,19,14,57.6,11,3,27.3,0.0,0.0,22.1,2,0,0,0.6,0.6,0.06,-0.6,-0.6,1,1,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,27.3,20,3,45.0,38.8,8,25.0,21.8,15,0,0.0,2,19.7,264,349,75.6,4434,1602,133,148,89.9,105,138,76.1,21,54,38.9,0,0.3,0.5,5,15,2,1,30,349,303,44,16,0,3,16,15,4,3,0,0,264,2,1,15,7,2,1,1,3,1,0,0,0,0,0,0,0,16,10,8,8,0,5,17,29.4,12,10,5,5,9,25,17,0,52.0,439,51,143,213,89,12,439,18,7,38.9,8,44.4,248,1419,754,12,12,0,10,14,262,30,2,0,0,13,17,2,16,9,10,0,0,0,37,14,19,42.4
