Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Team,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,O_Sh,O_SoT,O_SoT%,O_G/Sh,O_G/SoT,O_Dist,O_FK,O_PK,O_PKatt,O_xG,O_npxG,O_npxG/Sh,O_G-xG,O_np:G-xG,O_SoTA,O_Saves,O_Save%,O_CS,O_PSxG,O_PSxG+/-,O_PKatt,O_PKA,O_PKsv,O_PKm,O_Cmp,O_Att,O_Cmp%,O_Att (GK),O_Thr,O_Launch%,O_AvgLen,O_Att.1,O_Launch%.1,O_AvgLen.1,O_Opp,O_Stp,O_Stp%,O_#OPA,O_AvgDist,O_Cmp,O_Att,O_Cmp%,O_TotDist,O_PrgDist,O_Cmp.1,O_Att.1,O_Cmp%.1,O_Cmp.2,O_Att.2,O_Cmp%.2,O_Cmp.3,O_Att.3,O_Cmp%.3,O_Ast,O_xAG,O_xA,O_KP,O_1/3,O_PPA,O_CrsPA,O_PrgP,O_Att,O_Live,O_Dead,O_FK,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Cmp,O_Off,O_Blocks,O_SCA,O_PassLive,O_PassDead,O_TO,O_Sh,O_Fld,O_Def,O_GCA,O_PassLive.1,O_PassDead.1,O_TO.1,O_Sh.1,O_Fld.1,O_Def.1,O_Tkl,O_TklW,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Tkl.1,O_Att,O_Tkl%,O_Lost,O_Blocks,O_Sh,O_Pass,O_Int,O_Tkl+Int,O_Clr,O_Err,O_Poss,O_Touches,O_Def Pen,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Att Pen,O_Live,O_Att,O_Succ,O_Succ%,O_Tkld,O_Tkld%,O_Carries,O_TotDist,O_PrgDist,O_PrgC,O_1/3,O_CPA,O_Mis,O_Dis,O_Rec,O_PrgR,O_CrdY,O_CrdR,O_2CrdY,O_Fls,O_Fld,O_Off,O_Crs,O_Int,O_TklW,O_PKwon,O_PKcon,O_OG,O_Recov,O_Won,O_Lost,O_Won%
2021-07-20,19:45,Champions Lg,Second qualifying round,Tue,Home,D,1,1,Celtic,dk Midtjylland,,,,9000.0,Callum McGregor,4-3-3,Sandro Schärer,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,0,,,,
2021-07-28,19:45,Champions Lg,Second qualifying round,Wed,Away,L,1,2,Celtic,dk Midtjylland,,,,4890.0,Callum McGregor,4-3-3,Bartosz Frankowski,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0,,,,
2021-07-31,20:00,Premiership,Regular season,Sat,Away,L,1,2,Celtic,Hearts,,,73.0,5272.0,Callum McGregor,4-2-3-1,Bobby Madden,19.0,7.0,36.8,0.05,0.14,,,0,0,,,,,,4.0,2.0,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,0,,,73.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.0,4.0,1.0,22.0,12.0,12.0,,,0,,,,,11.0,4.0,36.4,0.18,0.5,,,0,0,,,,,,7.0,6.0,85.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,19.0,0,,,27.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.0,10.0,8.0,20.0,19.0,15.0,,,0,,,,
2021-08-05,17:45,Europa Lg,Third qualifying round,Thu,Away,W,4,2,Celtic,cz Jablonec,,,66.0,4805.0,Callum McGregor,4-3-3,Halil Umut Meler,17.0,8.0,47.1,0.24,0.5,,,0,0,,,,,,6.0,4.0,66.7,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,11.0,0,,,66.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,8.0,12.0,2.0,10.0,11.0,9.0,,,1,,,,,15.0,5.0,33.3,0.07,0.2,,,0,0,,,,,,8.0,4.0,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,13.0,0,,,34.0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,13.0,8.0,4.0,19.0,13.0,9.0,,,0,,,,
2021-08-08,15:00,Premiership,Regular season,Sun,Home,W,6,0,Celtic,Dundee,,,75.0,24500.0,Callum McGregor,4-3-3,Euan Anderson,31.0,15.0,48.4,0.16,0.33,,,1,1,,,,,,0.0,0.0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,4.0,0,,,75.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.0,12.0,0.0,21.0,4.0,6.0,,,0,,,,,3.0,0.0,0.0,0.0,,,,0,0,,,,,,13.0,8.0,61.5,0,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,8.0,0,,,25.0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,12.0,11.0,4.0,10.0,8.0,9.0,,,0,,,,
2021-08-12,19:45,Europa Lg,Third qualifying round,Thu,Home,W,3,0,Celtic,cz Jablonec,,,64.0,50076.0,Callum McGregor,4-3-3,Daniel Siebert,13.0,5.0,38.5,0.23,0.6,,,0,0,,,,,,3.0,3.0,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,2.0,0,,,64.0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10.0,9.0,2.0,13.0,2.0,13.0,,,0,,,,,13.0,4.0,30.8,0.0,0.0,,,0,0,,,,,,5.0,2.0,40.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,13.0,0,,,36.0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,9.0,10.0,0.0,18.0,13.0,7.0,,,0,,,,
2021-08-18,19:45,Europa Lg,Play-off round,Wed,Home,W,2,0,Celtic,nl AZ Alkmaar,,,48.0,52916.0,Callum McGregor,4-3-3,Ovidiu Hațegan,13.0,9.0,69.2,0.08,0.11,,,0,0,,,,,,3.0,3.0,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,5.0,0,,,48.0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,11.0,9.0,2.0,20.0,5.0,10.0,,,0,,,,,8.0,3.0,37.5,0.0,0.0,,,0,0,,,,,,8.0,6.0,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,10.0,0,,,52.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9.0,11.0,2.0,18.0,10.0,7.0,,,1,,,,
2021-08-21,15:00,Premiership,Regular season,Sat,Home,W,6,0,Celtic,St Mirren,,,74.0,,Callum McGregor,4-3-3,William Collum,37.0,12.0,32.4,0.16,0.5,,,0,0,,,,,,1.0,1.0,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,7.0,0,,,74.0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,18.0,10.0,0.0,31.0,7.0,8.0,,,0,,,,,3.0,1.0,33.3,0.0,0.0,,,0,0,,,,,,12.0,6.0,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,6.0,0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,2,1,0,10.0,18.0,3.0,8.0,6.0,5.0,,,0,,,,
2021-08-26,20:15,Europa Lg,Play-off round,Thu,Away,L,1,2,Celtic,nl AZ Alkmaar,,,47.0,10041.0,Callum McGregor,4-3-3,Tiago Martins,11.0,2.0,18.2,0.09,0.5,,,0,0,,,,,,5.0,3.0,60.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,9.0,0,,,47.0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,6.0,18.0,4.0,6.0,9.0,14.0,,,1,,,,,14.0,4.0,28.6,0.07,0.25,,,0,0,,,,,,2.0,1.0,50.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,8.0,0,,,53.0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,20.0,6.0,3.0,23.0,8.0,11.0,,,0,,,,
2021-08-29,12:00,Premiership,Regular season,Sun,Away,L,0,1,Celtic,Rangers,,,66.0,49402.0,Callum McGregor,4-3-3,Kevin Clancy,10.0,3.0,30.0,0.0,0.0,,,0,0,,,,,,4.0,3.0,75.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,11.0,0,,,66.0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,12.0,8.0,1.0,22.0,11.0,12.0,,,0,,,,,14.0,4.0,28.6,0.07,0.25,,,0,0,,,,,,3.0,3.0,100.0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,5.0,0,,,34.0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9.0,11.0,0.0,16.0,5.0,12.0,,,0,,,,
