Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Team,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,O_Sh,O_SoT,O_SoT%,O_G/Sh,O_G/SoT,O_Dist,O_FK,O_PK,O_PKatt,O_xG,O_npxG,O_npxG/Sh,O_G-xG,O_np:G-xG,O_SoTA,O_Saves,O_Save%,O_CS,O_PSxG,O_PSxG+/-,O_PKatt,O_PKA,O_PKsv,O_PKm,O_Cmp,O_Att,O_Cmp%,O_Att (GK),O_Thr,O_Launch%,O_AvgLen,O_Att.1,O_Launch%.1,O_AvgLen.1,O_Opp,O_Stp,O_Stp%,O_#OPA,O_AvgDist,O_Cmp,O_Att,O_Cmp%,O_TotDist,O_PrgDist,O_Cmp.1,O_Att.1,O_Cmp%.1,O_Cmp.2,O_Att.2,O_Cmp%.2,O_Cmp.3,O_Att.3,O_Cmp%.3,O_Ast,O_xAG,O_xA,O_KP,O_1/3,O_PPA,O_CrsPA,O_PrgP,O_Att,O_Live,O_Dead,O_FK,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Cmp,O_Off,O_Blocks,O_SCA,O_PassLive,O_PassDead,O_TO,O_Sh,O_Fld,O_Def,O_GCA,O_PassLive.1,O_PassDead.1,O_TO.1,O_Sh.1,O_Fld.1,O_Def.1,O_Tkl,O_TklW,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Tkl.1,O_Att,O_Tkl%,O_Lost,O_Blocks,O_Sh,O_Pass,O_Int,O_Tkl+Int,O_Clr,O_Err,O_Poss,O_Touches,O_Def Pen,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Att Pen,O_Live,O_Att,O_Succ,O_Succ%,O_Tkld,O_Tkld%,O_Carries,O_TotDist,O_PrgDist,O_PrgC,O_1/3,O_CPA,O_Mis,O_Dis,O_Rec,O_PrgR,O_CrdY,O_CrdR,O_2CrdY,O_Fls,O_Fld,O_Off,O_Crs,O_Int,O_TklW,O_PKwon,O_PKcon,O_OG,O_Recov,O_Won,O_Lost,O_Won%
2021-07-21,22:00,Champions Lg,Second qualifying round,Wed,Home,W,1,0,Olympiacos,az Neftçi,,,,7305.0,Andreas Bouchalakis,4-3-3,João Pinheiro,,,,,,,,0,0,,,,,,,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,0,,,,
2021-07-28,21:00,Champions Lg,Second qualifying round,Wed,Away,W,1,0,Olympiacos,az Neftçi,,,,5500.0,Mathieu Valbuena,5-4-1,Ricardo de Burgos,,,,,,,,0,0,,,,,,,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,,,,
2021-08-03,22:00,Champions Lg,Third qualifying round,Tue,Home,D,1,1,Olympiacos,bg Ludogorets,,,,9212.0,Mathieu Valbuena,5-4-1,Bobby Madden,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
2021-08-10,21:00,Champions Lg,Third qualifying round,Tue,Away,D,2 (1),2 (4),Olympiacos,bg Ludogorets,,,,5118.0,Andreas Bouchalakis,4-3-3,Orel Grinfeeld,,,,,,,,1,1,,,,,,,,,0,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,0,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,0,,,,
2021-08-19,22:00,Europa Lg,Play-off round,Thu,Home,W,3,0,Olympiacos,sk Slovan Bratislava,,,,9823.0,Mathieu Valbuena,4-2-3-1,Marco Guida,2.0,2.0,100.0,1.0,1.0,,,0,0,,,,,,0.0,0.0,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,,0.0,0.0,,,,,,0,0,,,,,,3.0,0.0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,,,
2021-08-26,20:45,Europa Lg,Play-off round,Thu,Away,D,2,2,Olympiacos,sk Slovan Bratislava,,,50.0,7201.0,Mathieu Valbuena,4-2-3-1,Deniz Aytekin,2.0,2.0,100.0,1.0,1.0,,,0,0,,,,,,2.0,0.0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,,2.0,2.0,100.0,1.0,1.0,,,0,0,,,,,,2.0,0.0,0.0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,,,,
2021-09-12,20:30,Super League,Regular season,Sun,Home,D,0,0,Olympiacos,Atromitos,,,,11958.0,Andreas Bouchalakis,4-4-2,Efstathios Gortsilas,,,,,,,,0,0,,,,,,,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,0,,,,
2021-09-16,22:00,Europa Lg,Group stage,Thu,Home,W,2,1,Olympiacos,be Antwerp,1.2,1.6,46.0,15615.0,Andreas Bouchalakis,4-4-2,Tamás Bognár,12.0,4.0,33.3,0.17,0.5,13.1,0.0,0,0,1.2,1.2,0.1,0.8,0.8,1.0,0.0,0.0,0,0.6,-0.4,0,0,0,0,3.0,9.0,33.3,9.0,1.0,33.3,37.0,15.0,40.0,41.0,21.0,1.0,4.8,0.0,8.0,309.0,406.0,76.1,5937.0,2313.0,127.0,152.0,83.6,135.0,162.0,83.3,43.0,75.0,57.3,2,1.2,1.7,12.0,22.0,12.0,4.0,37.0,406.0,348.0,55.0,10.0,1.0,2.0,22.0,24.0,4.0,1.0,2.0,0.0,309.0,3.0,3.0,22.0,13.0,5.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,7.0,5.0,5.0,2.0,5.0,11.0,45.5,6.0,7.0,4.0,3.0,9.0,21,25.0,0.0,46.0,506.0,46.0,137.0,239.0,136.0,25.0,506.0,13.0,8.0,61.5,5.0,38.5,302.0,1538.0,710.0,17.0,13.0,2.0,15.0,6.0,307.0,37.0,2,0,0,10.0,10.0,3.0,22.0,9.0,7.0,0.0,0.0,0,39.0,20.0,12.0,62.5,17.0,1.0,5.9,0.06,1.0,18.8,0.0,0,0,1.6,1.6,0.1,-0.6,-0.6,4.0,2.0,50.0,0,1.4,-0.6,0,0,0,0,6.0,11.0,54.5,28.0,5.0,21.4,26.7,7.0,71.4,53.0,18.0,2.0,11.1,1.0,12.8,379.0,472.0,80.3,6741.0,2405.0,169.0,196.0,86.2,164.0,191.0,85.9,34.0,61.0,55.7,1,1.4,0.9,13.0,29.0,6.0,2.0,36.0,472.0,416.0,56.0,13.0,1.0,4.0,25.0,25.0,8.0,5.0,2.0,0.0,379.0,0.0,5.0,28.0,21.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,5.0,1.0,5.0,13.0,38.5,8.0,5.0,4.0,1.0,11.0,22,25.0,1.0,54.0,580.0,61.0,207.0,222.0,158.0,20.0,580.0,11.0,6.0,54.5,5.0,45.5,333.0,1985.0,1077.0,17.0,15.0,7.0,15.0,7.0,375.0,36.0,4,1,1,10.0,9.0,0.0,25.0,11.0,6.0,0.0,0.0,0,34.0,12.0,20.0,37.5
2021-09-19,20:30,Super League,Regular season,Sun,Away,W,2,1,Olympiacos,PAS Lamia,,,,923.0,Andreas Bouchalakis,4-2-3-1,Aristotelis Diamantopoulos,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,0,,,,
2021-09-22,18:15,Super League,Regular season,Wed,Home,W,4,1,Olympiacos,Apollon Smyrnis,,,,9235.0,Andreas Bouchalakis,4-2-3-1,Aristomenis Koutsiaftis,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,,,,
