Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Team,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,AvgDist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,O_Sh,O_SoT,O_SoT%,O_G/Sh,O_G/SoT,O_Dist,O_FK,O_PK,O_PKatt,O_xG,O_npxG,O_npxG/Sh,O_G-xG,O_np:G-xG,O_SoTA,O_Saves,O_Save%,O_CS,O_PSxG,O_PSxG+/-,O_PKatt,O_PKA,O_PKsv,O_PKm,O_Cmp,O_Att,O_Cmp%,O_Att (GK),O_Thr,O_Launch%,O_AvgLen,O_Att.1,O_Launch%.1,O_AvgLen.1,O_Opp,O_Stp,O_Stp%,O_#OPA,O_AvgDist,O_Cmp,O_Att,O_Cmp%,O_TotDist,O_PrgDist,O_Cmp.1,O_Att.1,O_Cmp%.1,O_Cmp.2,O_Att.2,O_Cmp%.2,O_Cmp.3,O_Att.3,O_Cmp%.3,O_Ast,O_xAG,O_xA,O_KP,O_1/3,O_PPA,O_CrsPA,O_PrgP,O_Att,O_Live,O_Dead,O_FK,O_TB,O_Sw,O_Crs,O_TI,O_CK,O_In,O_Out,O_Str,O_Cmp,O_Off,O_Blocks,O_SCA,O_PassLive,O_PassDead,O_TO,O_Sh,O_Fld,O_Def,O_GCA,O_PassLive.1,O_PassDead.1,O_TO.1,O_Sh.1,O_Fld.1,O_Def.1,O_Tkl,O_TklW,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Tkl.1,O_Att,O_Tkl%,O_Lost,O_Blocks,O_Sh,O_Pass,O_Int,O_Tkl+Int,O_Clr,O_Err,O_Poss,O_Touches,O_Def Pen,O_Def 3rd,O_Mid 3rd,O_Att 3rd,O_Att Pen,O_Live,O_Att,O_Succ,O_Succ%,O_Tkld,O_Tkld%,O_Carries,O_TotDist,O_PrgDist,O_PrgC,O_1/3,O_CPA,O_Mis,O_Dis,O_Rec,O_PrgR,O_CrdY,O_CrdR,O_2CrdY,O_Fls,O_Fld,O_Off,O_Crs,O_Int,O_TklW,O_PKwon,O_PKcon,O_OG,O_Recov,O_Won,O_Lost,O_Won%
2022-11-20,15:30,A-League,Regular season,Sun,Away,L,0,1,Sydney,Adelaide Utd,1.3,0.9,43,1039,Natalie Tobin,4-3-3,Georgia Ghirardello,13,5,38.5,0.0,0.0,16.5,0,0,0,1.3,1.3,0.1,-1.3,-1.3,4,3,75.0,0,0.3,-0.7,0,0,0,0,3.0,8.0,37.5,16.0,7.0,37.5,33.6,6.0,33.3,38.2,6.0,0.0,0.0,2.0,18.7,244,407,60.0,4440,2144,105,149,70.5,93,142,65.5,35,79,44.3,0,1.0,1.1,10,19,6,0,33,407,327,78,11,0,6,13,54,5,1,4,0,244,2,15,19,14,1,2,2,0,0,0,0,0,0,0,0,0,24,14,10,13,1,8,17,47.1,9,16,4,12,30,54,6,0,43.0,532,28,163,232,147,29,532,14,7,50.0,7,50.0,213,1176,479,11,5,7,19,15,238,31,0,0,0,7,10,2,13,30,14,0,0,0,72,3,8,27.3,10,4,40.0,0.1,0.25,20.7,2,0,0,0.9,0.9,0.09,0.1,0.1,5,5,100.0,1,0.7,0.7,0,0,0,0,2.0,6.0,33.3,32.0,5.0,12.5,22.5,10.0,20.0,26.8,10.0,2.0,20.0,2.0,16.0,398,544,73.2,6384,2569,189,241,78.4,176,216,81.5,20,57,35.1,1,0.7,0.7,6,24,2,0,17,544,479,65,7,1,1,6,45,2,2,0,0,398,0,12,16,10,2,0,2,2,0,2,2,0,0,0,0,0,22,15,15,7,0,7,14,50.0,7,16,3,13,12,34,18,0,57.0,690,71,263,322,112,8,690,17,9,52.9,8,47.1,396,1932,1033,16,13,1,36,16,397,17,2,0,0,11,7,0,6,12,15,0,0,0,90,8,3,72.7
2022-11-26,15:00,A-League,Regular season,Sat,Home,W,2,0,Sydney,Melb Victory,1.6,0.3,46,1339,Natalie Tobin,4-3-3,Georgia Ghirardello,12,8,66.7,0.08,0.13,16.8,0,0,0,1.6,1.6,0.14,-0.6,-0.6,2,2,100.0,1,0.2,0.2,0,0,0,0,1.0,5.0,20.0,13.0,5.0,30.8,27.7,6.0,16.7,30.3,5.0,1.0,20.0,0.0,8.3,311,481,64.7,5147,2524,156,197,79.2,105,156,67.3,36,88,40.9,0,1.3,1.1,9,22,5,0,36,481,421,55,8,1,3,15,35,5,0,1,4,311,5,12,17,14,2,1,0,0,0,0,0,0,0,0,0,0,31,17,11,17,3,22,27,81.5,5,12,1,11,16,47,9,0,46.0,623,35,192,302,141,21,623,25,6,24.0,19,76.0,272,1766,948,21,15,9,30,21,309,35,2,0,0,17,8,5,15,16,17,0,0,0,110,12,8,60.0,6,2,33.3,0.0,0.0,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,8,7,75.0,0,1.9,0.9,0,0,0,0,2.0,8.0,25.0,45.0,12.0,17.8,28.0,3.0,0.0,21.3,14.0,0.0,0.0,6.0,18.1,391,558,70.1,6952,2917,161,214,75.2,168,217,77.4,46,88,52.3,0,0.2,0.2,3,23,2,0,28,558,494,64,22,0,0,8,33,3,1,0,0,391,0,12,10,8,1,1,0,0,0,0,0,0,0,0,0,0,40,21,18,16,6,19,25,76.0,6,13,1,12,21,61,14,0,54.0,701,78,273,315,124,9,701,27,5,18.5,22,81.5,378,1997,962,9,10,3,23,9,385,27,0,0,0,8,16,0,8,21,21,0,0,1,89,8,12,40.0
2022-12-03,15:00,A-League,Regular season,Sat,Away,W,1,0,Sydney,W Sydney,1.3,1.1,48,626,Natalie Tobin,4-3-3,Casey Reibelt,21,6,28.6,0.05,0.17,24.3,2,0,0,1.3,1.3,0.07,-0.3,-0.3,3,3,100.0,1,1.0,1.0,0,0,0,0,6.0,9.0,66.7,21.0,7.0,19.0,31.6,7.0,71.4,41.1,19.0,0.0,0.0,0.0,13.0,253,393,64.4,4426,2453,113,148,76.4,97,143,67.8,31,65,47.7,1,0.9,0.9,12,24,7,2,25,393,337,56,9,0,0,11,31,8,3,4,0,253,0,15,32,22,3,1,4,2,0,2,1,0,1,0,0,0,26,13,11,13,2,11,16,68.8,5,12,2,10,10,36,21,0,48.0,529,52,170,244,120,29,529,12,6,50.0,6,50.0,206,1225,596,20,8,7,25,16,249,23,3,1,1,12,9,0,11,10,13,0,0,0,71,5,3,62.5,12,3,25.0,0.0,0.0,22.7,1,0,0,1.1,1.1,0.09,-1.1,-1.1,6,5,83.3,0,0.3,-0.7,0,0,0,0,3.0,7.0,42.9,21.0,8.0,28.6,34.0,10.0,10.0,20.8,10.0,0.0,0.0,2.0,17.3,265,421,62.9,5594,2528,80,124,64.5,141,194,72.7,42,86,48.8,0,0.9,1.0,7,31,3,1,41,421,352,68,11,0,1,24,37,8,4,2,0,265,1,11,18,14,2,0,0,1,1,0,0,0,0,0,0,0,21,13,10,9,2,6,12,50.0,6,19,5,14,14,35,10,0,52.0,536,56,165,264,114,16,536,16,5,31.3,11,68.8,282,1770,1010,28,7,8,22,17,260,41,1,0,0,10,11,1,24,14,13,0,0,0,67,3,5,37.5
2022-12-10,17:05,A-League,Regular season,Sat,Home,W,4,0,Sydney,Brisbane,2.5,0.6,52,4293,Princess Ibini-Isei,4-1-4-1,Anna-Marie Keighley,26,9,34.6,0.15,0.44,15.6,0,0,0,2.5,2.5,0.1,1.5,1.5,2,2,100.0,1,0.1,0.1,0,0,0,0,3.0,5.0,60.0,14.0,9.0,14.3,26.5,6.0,50.0,36.5,9.0,0.0,0.0,1.0,14.7,324,495,65.5,6457,2692,113,153,73.9,154,208,74.0,54,108,50.0,4,2.2,0.8,20,38,9,2,51,495,433,60,9,0,2,23,30,14,4,10,0,324,2,16,45,33,6,0,6,0,0,7,6,0,0,1,0,0,26,16,10,13,3,17,30,56.7,13,12,3,9,14,40,28,0,52.0,654,52,177,300,184,38,654,19,2,10.5,16,84.2,280,1364,682,17,10,8,16,5,322,51,1,0,0,12,7,2,23,14,16,0,0,0,81,13,4,76.5,12,2,16.7,0.0,0.0,22.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,9,5,55.6,0,4.8,0.8,0,0,0,0,3.0,16.0,18.8,38.0,5.0,15.8,25.7,11.0,90.9,50.7,20.0,1.0,5.0,1.0,8.2,303,462,65.6,5677,2214,116,160,72.5,156,215,72.6,30,78,38.5,0,0.5,0.6,8,13,4,1,23,462,401,60,14,0,1,11,26,4,3,0,0,303,1,8,18,11,3,2,0,2,0,0,0,0,0,0,0,0,21,10,14,6,1,16,18,88.9,2,20,5,15,10,31,27,0,48.0,613,89,274,237,113,17,613,31,13,41.9,17,54.8,204,1373,799,10,7,4,24,9,300,23,0,0,0,8,12,1,11,10,10,0,0,0,67,4,13,23.5
2022-12-24,14:20,A-League,Regular season,Sat,Home,W,2,0,Sydney,W Sydney,2.5,1.1,54,1071,Natalie Tobin,4-3-3,Rebecca Durcau,18,6,33.3,0.06,0.17,21.1,1,1,1,2.5,1.7,0.09,-0.5,-0.7,2,2,100.0,1,0.3,0.3,0,0,0,0,2.0,5.0,40.0,23.0,5.0,17.4,27.0,3.0,33.3,38.7,10.0,0.0,0.0,0.0,12.3,366,514,71.2,6264,2707,196,236,83.1,127,171,74.3,39,85,45.9,1,1.7,1.0,16,43,15,1,55,514,463,49,14,1,3,19,21,10,4,4,1,366,2,9,31,20,4,1,2,2,2,4,2,1,0,0,1,0,29,20,10,14,5,13,23,56.5,10,11,0,11,19,48,12,0,54.0,660,42,178,257,237,34,659,25,11,44.0,10,40.0,298,1685,913,24,17,9,18,10,361,55,0,0,0,6,14,2,19,19,20,1,0,0,99,12,8,60.0,5,2,40.0,0.0,0.0,19.0,0,0,0,1.1,1.1,0.23,-1.1,-1.1,7,5,85.7,0,2.4,0.3,0,1,0,0,8.0,20.0,40.0,39.0,4.0,30.8,31.6,14.0,57.1,40.1,14.0,1.0,7.1,4.0,19.1,298,436,68.3,5303,2311,126,160,78.8,147,191,77.0,23,68,33.8,0,1.1,0.5,4,14,6,2,19,436,378,56,8,1,0,16,30,1,0,1,0,298,2,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,20,13,14,5,1,10,21,47.6,11,11,3,8,19,39,27,0,46.0,581,104,267,257,69,13,581,24,10,41.7,13,54.2,321,1602,751,14,16,4,26,16,297,19,2,0,0,14,6,2,16,19,13,0,1,0,87,8,12,40.0
2022-12-31,14:00,A-League,Regular season,Sat,Away,W,4,1,Sydney,Brisbane,2.8,0.9,51,992,Natalie Tobin,4-3-3,Georgia Ghirardello,20,8,40.0,0.2,0.5,15.3,2,0,0,2.8,2.8,0.14,1.2,1.2,5,4,80.0,0,0.4,-0.6,0,0,0,0,3.0,9.0,33.3,15.0,8.0,13.3,27.7,9.0,77.8,49.3,10.0,0.0,0.0,0.0,6.0,311,425,73.2,5925,2575,138,169,81.7,134,158,84.8,38,75,50.7,3,1.7,1.6,13,35,4,1,41,425,368,54,12,0,1,13,28,3,0,3,0,311,3,15,32,17,7,1,2,5,0,5,3,0,1,1,0,0,28,16,11,15,2,18,28,64.3,10,9,3,6,7,35,16,1,51.0,551,49,172,224,163,32,551,20,3,15.0,17,85.0,285,1404,750,11,6,8,17,20,309,41,3,0,0,9,13,3,13,7,16,0,0,0,72,5,8,38.5,16,5,31.3,0.06,0.2,21.2,0,0,0,0.9,0.9,0.06,0.1,0.1,8,4,50.0,0,2.2,-1.8,0,0,0,0,5.0,14.0,35.7,30.0,7.0,23.3,30.5,11.0,63.6,39.2,11.0,0.0,0.0,4.0,21.2,280,401,69.8,5199,2348,114,146,78.1,121,146,82.9,34,81,42.0,1,0.4,0.6,10,15,2,0,18,401,346,55,12,0,1,13,23,4,2,1,0,280,0,6,25,13,5,0,2,4,1,2,2,0,0,0,0,0,37,20,24,9,4,17,20,85.0,3,18,3,15,20,57,10,0,49.0,552,83,258,196,106,18,552,28,10,35.7,18,64.3,238,1344,581,3,4,1,23,10,276,16,0,0,0,14,8,0,13,20,20,0,0,0,70,8,5,61.5
2023-01-07,15:00,A-League,Regular season,Sat,Away,W,4,2,Sydney,Newcastle,2.1,1.6,58,1024,Natalie Tobin,4-3-3,Anna-Marie Keighley,16,9,56.3,0.19,0.33,21.0,1,1,1,2.1,1.3,0.08,1.9,1.7,5,3,60.0,0,2.3,0.3,0,0,0,0,1.0,1.0,100.0,12.0,5.0,0.0,23.8,6.0,16.7,27.2,10.0,0.0,0.0,0.0,4.0,424,580,73.1,6862,2981,192,241,79.7,174,218,79.8,35,76,46.1,2,0.7,0.5,11,41,6,0,34,580,528,48,3,3,0,10,32,4,2,2,0,424,4,9,31,22,3,2,1,2,1,8,5,0,2,0,1,0,26,16,10,11,5,8,15,53.3,7,19,3,16,8,34,16,0,58.0,717,38,236,323,172,25,716,13,4,30.8,9,69.2,308,1806,800,18,8,9,27,15,420,34,1,0,0,14,5,4,10,8,16,1,0,0,97,8,4,66.7,8,5,62.5,0.25,0.4,24.9,1,0,0,1.6,1.6,0.2,0.4,0.4,10,6,70.0,0,3.7,-0.3,1,1,0,0,5.0,17.0,29.4,33.0,5.0,36.4,31.7,11.0,45.5,30.4,10.0,0.0,0.0,2.0,24.3,260,422,61.6,4812,2309,98,135,72.6,136,186,73.1,24,86,27.9,1,0.9,0.6,3,20,2,1,29,422,357,64,17,1,0,12,28,3,0,3,0,260,1,15,8,5,0,1,0,2,0,2,2,0,0,0,0,0,24,17,10,14,0,9,13,69.2,4,12,3,9,12,36,27,0,42.0,569,71,236,252,86,6,569,15,7,46.7,8,53.3,217,1126,436,2,6,1,24,18,258,29,0,0,0,5,14,1,12,12,17,0,1,0,85,4,8,33.3
2023-01-11,17:00,A-League,Regular season,Wed,Away,L,0,2,Sydney,Western United,3.6,0.9,50,740,Natalie Tobin,4-3-3,Kate Jacewicz,27,7,25.9,0.11,0.43,18.1,1,0,0,3.6,3.6,0.16,-0.6,-0.6,0,0,,1,0.0,0.0,0,0,0,0,0.0,2.0,0.0,2.0,0.0,100.0,52.0,0.0,,,0.0,0.0,,0.0,,221,340,65.0,3621,1819,120,163,73.6,76,97,78.4,20,56,35.7,0,3.0,1.5,11,28,14,1,46,340,310,29,10,1,1,15,11,7,7,0,0,221,1,13,27,20,3,1,2,1,0,6,5,0,1,0,0,0,23,13,6,10,7,8,17,47.1,9,8,3,5,12,34,16,0,50.0,446,25,94,199,161,34,446,20,12,60.0,8,40.0,232,1214,594,16,9,9,17,8,230,45,2,0,0,16,11,1,15,12,13,0,0,0,69,6,11,35.3,11,4,36.4,0.0,0.0,14.8,1,0,0,0.9,0.9,0.1,-0.9,-0.9,6,3,50.0,0,2.6,-0.4,0,0,0,0,2.0,14.0,14.3,29.0,4.0,34.5,31.7,15.0,26.7,26.9,13.0,1.0,7.7,0.0,8.8,181,298,60.7,3339,1511,75,94,79.8,81,129,62.8,21,57,36.8,1,0.7,0.5,4,13,1,0,17,298,262,35,13,0,2,22,1,2,1,0,0,181,1,6,12,6,2,0,1,3,0,0,0,0,0,0,0,0,13,14,5,6,2,5,14,35.7,9,15,5,10,19,27,12,0,50.0,387,82,185,134,72,14,387,11,6,54.5,5,45.5,165,980,556,8,2,3,15,14,190,23,0,0,0,10,10,2,22,19,14,0,0,0,61,10,10,50.0
2023-01-26,16:05,A-League,Regular season,Thu,Away,W,6,3,Sydney,Melb Victory,5.3,1.5,47,1307,Natalie Tobin,4-3-3,Casey Reibelt,19,10,52.6,0.32,0.6,16.4,2,0,2,5.3,3.6,0.22,0.7,2.4,3,0,33.3,0,1.7,-1.3,1,1,0,0,3.0,7.0,42.9,9.0,4.0,22.2,27.3,5.0,100.0,44.8,13.0,0.0,0.0,0.0,12.0,297,443,67.0,4758,2481,161,204,78.9,91,130,70.0,33,67,49.3,4,3.2,2.2,15,22,8,0,45,443,377,63,10,1,2,15,37,7,4,2,1,297,3,10,35,19,6,3,4,3,0,9,4,1,2,2,0,0,21,9,9,11,1,10,14,71.4,4,12,0,12,15,36,16,1,47.0,573,35,174,264,148,29,571,18,7,38.9,11,61.1,256,1458,653,14,13,9,26,10,293,44,1,0,0,13,13,3,15,15,9,1,1,0,87,4,10,28.6,5,2,40.0,0.4,1.0,17.6,0,1,1,1.5,0.7,0.14,1.5,1.3,12,4,50.0,0,6.6,1.2,2,0,2,0,2.0,9.0,22.2,22.0,3.0,31.8,32.8,8.0,25.0,26.0,14.0,2.0,14.3,0.0,10.0,330,490,67.3,5846,2747,153,206,74.3,139,184,75.5,34,79,43.0,1,0.4,0.6,3,30,4,1,29,490,434,56,15,0,1,16,23,3,3,0,0,330,0,14,6,3,2,0,0,1,0,2,2,0,0,0,0,0,21,14,8,10,3,11,18,61.1,7,13,3,10,7,28,14,0,53.0,617,76,206,290,127,15,616,15,4,26.7,10,66.7,340,1320,538,7,6,4,18,11,325,29,3,0,0,14,12,0,16,7,14,0,2,0,88,10,4,71.4
2023-02-04,14:20,A-League,Regular season,Sat,Home,W,3,0,Sydney,Melb City,1.2,0.6,43,3654,Natalie Tobin,4-3-3,Rebecca Durcau,14,6,42.9,0.21,0.5,20.0,1,0,0,1.2,1.2,0.09,1.8,1.8,2,2,100.0,1,0.0,0.0,0,0,0,0,2.0,14.0,14.3,11.0,3.0,63.6,45.5,10.0,70.0,43.8,9.0,0.0,0.0,0.0,6.0,281,406,69.2,5622,2488,104,144,72.2,137,174,78.7,40,80,50.0,3,1.1,1.6,12,36,14,3,42,406,361,43,9,1,4,14,22,1,1,0,0,281,2,2,27,24,0,0,1,1,1,6,5,0,0,0,0,1,26,20,9,13,4,9,13,69.2,4,14,3,11,17,43,23,0,43.0,527,46,168,231,138,30,527,12,1,8.3,11,91.7,326,2046,932,21,17,8,16,9,274,40,1,0,0,14,8,2,14,17,20,0,0,0,71,1,3,25.0,10,2,20.0,0.0,0.0,18.2,1,0,0,0.6,0.6,0.06,-0.6,-0.6,6,3,50.0,0,1.4,-1.6,0,0,0,0,2.0,5.0,40.0,26.0,5.0,7.7,25.7,11.0,27.3,29.9,9.0,0.0,0.0,0.0,14.0,387,533,72.6,7039,3078,157,199,78.9,178,223,79.8,43,79,54.4,0,0.5,0.7,7,26,7,2,30,533,468,65,16,0,3,11,30,4,1,0,3,387,0,13,16,8,4,1,1,2,0,0,0,0,0,0,0,0,20,13,10,9,1,11,12,91.7,1,4,3,1,8,28,16,0,57.0,634,63,220,291,132,18,634,13,4,30.8,9,69.2,213,1266,643,6,12,2,22,17,375,26,1,0,0,9,14,0,11,8,13,0,0,0,70,3,1,75.0
